Timestamp,program,gender,AGE,HEIGHT,WEIGHT,SALARY_OLD,SALARY_GRAD,DESIRE_WORK_ORG,PARENTS,EXPENSES,TRANSPORT,COST_TRANSPORTATION,COST_ENTERTAINMENT,HAND,CELL_PHONE,SMOKE,foot_size,alcohol,tattoo,sleep,social,homework,work,travel,tuition,coffee,BMI,place,hours
2019/02/04 11:26:35 am GMT-8,HRMG,female,22.0,177.8,110.0,1400.0,4000.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,700.0,1. WALK,0.0,100.0,0. RIGHT-HANDED,68.0,False,11.12,0.0,True,8.0,10.0,10.0,0.0,True,False,0.0,34.8,Burnaby,300
2019/02/04 11:27:45 am GMT-8,HRMG,female,24.0,175.0,63.0,2000.0,3750.0,2. SMALL COMPANY,True,300.0,3. DRIVE,600.0,150.0,0. RIGHT-HANDED,60.0,False,9.5,0.0,True,8.0,7.0,20.0,0.0,True,True,2.0,20.57,Burnaby,300
2019/02/04 11:27:46 am GMT-8,HRMG,male,24.0,182.88,100.0,2000.0,3500.0,2. SMALL COMPANY,True,200.0,3. DRIVE,100.0,150.0,1. LEFT-HANDED,82.0,False,10.5,1.0,False,6.0,20.0,20.0,8.0,True,False,0.0,29.9,Burnaby,300
2019/02/04 11:29:06 am GMT-8,HRMG,female,34.0,5.0,61.3,2500.0,3500.0,1. LARGE CORPORATION,True,300.0,3. DRIVE,500.0,400.0,0. RIGHT-HANDED,70.0,False,7.0,0.0,True,7.0,14.0,20.0,0.0,True,False,1.0,24520.0,Burnaby,300
2019/02/04 11:29:12 am GMT-8,HRMG,female,24.0,160.0,54.0,0.0,3800.0,2. SMALL COMPANY,True,500.0,3. DRIVE,300.0,100.0,0. RIGHT-HANDED,90.0,False,8.0,0.0,False,6.0,6.0,11.0,0.0,True,True,1.0,21.09,Burnaby,300
2019/02/04 11:29:30 am GMT-8,HRMG,female,24.0,164.0,65.0,2500.0,5000.0,2. SMALL COMPANY,True,500.0,2. PUBLIC TRANSPORT,40.0,150.0,0. RIGHT-HANDED,55.0,False,9.25,0.0,False,7.0,20.0,25.0,0.0,True,True,0.0,24.17,Burnaby,300
2019/02/04 11:29:38 am GMT-8,HRMG,female,27.0,153.0,55.0,2300.0,3000.0,2. SMALL COMPANY,False,400.0,3. DRIVE,600.0,100.0,0. RIGHT-HANDED,120.0,False,6.0,0.0,True,7.0,8.0,25.0,12.0,True,True,1.0,23.5,Burnaby,300
2019/02/04 11:34:05 am GMT-8,HRMG,male,40.0,185.0,90.0,2000.0,4000.0,1. LARGE CORPORATION,False,3000.0,2. PUBLIC TRANSPORT,50.0,200.0,0. RIGHT-HANDED,80.0,False,13.0,0.0,True,7.0,3.0,14.0,0.0,True,False,3.0,26.3,Burnaby,300
2019/02/04 11:35:08 am GMT-8,HRMG,male,25.0,165.0,70.3,1300.0,1600.0,1. LARGE CORPORATION,True,300.0,3. DRIVE,50.0,100.0,0. RIGHT-HANDED,45.0,False,8.5,0.0,False,7.0,4.0,12.0,3.5,True,True,0.25,25.82,Burnaby,300
2019/02/04 11:36:01 am GMT-8,HRMG,female,25.0,163.0,52.0,38000.0,43000.0,1. LARGE CORPORATION,True,500.0,3. DRIVE,20.0,150.0,0. RIGHT-HANDED,45.0,False,9.5,0.0,False,6.0,20.0,20.0,8.0,True,False,2.0,19.57,Burnaby,300
2019/02/04 11:39:16 am GMT-8,HRMG,female,38.0,1.62,60.0,3000.0,3500.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,,2. PUBLIC TRANSPORT,41.0,,0. RIGHT-HANDED,56.0,True,9.0,0.0,False,5.0,14.0,,0.0,True,False,0.0,228623.69,Burnaby,300
2019/02/04 11:42:54 am GMT-8,HRMG,female,22.0,155.45,50.0,1600.0,2500.0,1. LARGE CORPORATION,False,500.0,2. PUBLIC TRANSPORT,0.0,30.0,0. RIGHT-HANDED,95.0,True,9.5,0.0,True,10.0,5.0,40.0,0.0,False,False,3.0,20.69,Burnaby,300
2019/02/04 11:44:47 am GMT-8,HRMG,female,24.0,165.0,58.0,0.0,3000.0,1. LARGE CORPORATION,True,1000.0,3. DRIVE,150.0,60.0,0. RIGHT-HANDED,0.0,False,14.0,0.0,False,7.0,25.0,40.0,8.0,True,False,1.0,21.3,Burnaby,300
2019/02/04 11:46:15 am GMT-8,HRMG,male,23.0,179.0,86.0,2500.0,3200.0,2. SMALL COMPANY,True,400.0,3. DRIVE,340.0,250.0,0. RIGHT-HANDED,60.0,False,10.25,5.0,False,7.0,2.0,24.0,8.0,False,True,3.0,26.84,Burnaby,300
2019/02/04 11:49:00 am GMT-8,HRMG,female,22.0,158.0,53.0,900.0,4000.0,4. OTHER,True,350.0,3. DRIVE,200.0,100.0,0. RIGHT-HANDED,0.0,False,9.25,3.0,False,6.0,14.0,30.0,6.0,False,False,1.0,21.23,Burnaby,300
2019/02/04 11:49:12 am GMT-8,HRMG,female,25.0,150.0,50.0,3500.0,4000.0,1. LARGE CORPORATION,True,500.0,2. PUBLIC TRANSPORT,100.0,140.0,0. RIGHT-HANDED,53.76,True,9.0,3.0,True,5.0,5.0,30.0,0.0,True,True,0.0,22.22,Burnaby,300
2019/02/04 2:31:07 pm GMT-8,HRMG,male,25.0,178.0,75.0,4.0,4.0,1. LARGE CORPORATION,False,1.0,1. WALK,0.0,200.0,0. RIGHT-HANDED,0.0,False,10.0,3.0,False,6.0,13.0,,0.0,True,True,4.0,23.67,Burnaby,300
2019/02/04 2:38:05 pm GMT-8,HRMG,female,30.0,165.0,99.0,3000.0,5000.0,2. SMALL COMPANY,False,800.0,3. DRIVE,200.0,200.0,0. RIGHT-HANDED,120.0,False,10.2,2.0,True,6.0,15.0,40.0,12.0,True,True,2.0,36.36,Burnaby,300
2019/02/04 2:40:15 pm GMT-8,HRMG,female,25.0,170.0,114.0,2.0,4.0,2. SMALL COMPANY,False,1.0,3. DRIVE,200.0,400.0,0. RIGHT-HANDED,120.0,True,9.0,24.0,True,7.5,14.0,24.0,8.0,True,False,1.0,39.45,Burnaby,300
2019/02/04 2:41:51 pm GMT-8,HRMG,male,32.0,176.0,170.0,0.0,3000.0,1. LARGE CORPORATION,True,800.0,2. PUBLIC TRANSPORT,0.0,10.0,0. RIGHT-HANDED,60.0,False,11.0,1.0,False,5.0,3.0,5.0,14.0,True,False,2.0,54.88,Burnaby,300
2019/02/04 2:41:57 pm GMT-8,HRMG,female,24.0,1.6,108.0,2800.0,4000.0,1. LARGE CORPORATION,False,1800.0,2. PUBLIC TRANSPORT,40.0,100.0,0. RIGHT-HANDED,70.0,False,6.5,0.0,False,6.5,12.0,25.0,3.0,True,False,1.0,421875.0,Burnaby,300
2019/02/04 2:44:01 pm GMT-8,HRMG,female,22.0,170.18,506.0,0.0,0.0,1. LARGE CORPORATION,True,600.0,3. DRIVE,200.0,10.0,0. RIGHT-HANDED,30.0,False,9.875,1.0,True,6.0,10.0,8.0,0.0,False,False,5.0,174.72,Burnaby,300
2019/02/04 2:44:50 pm GMT-8,HRMG,female,22.0,174.0,51.0,800.0,4000.0,1. LARGE CORPORATION,True,300.0,2. PUBLIC TRANSPORT,0.0,200.0,0. RIGHT-HANDED,125.0,True,10.0,3.0,False,8.0,14.0,20.0,12.0,True,False,1.0,16.85,Burnaby,300
2019/02/04 2:45:51 pm GMT-8,HRMG,female,23.0,163.0,49.0,1700.0,3000.0,3. NON-PROFIT OR GOVERNMENT AGENCY,True,200.0,3. DRIVE,120.0,100.0,0. RIGHT-HANDED,65.0,False,9.0,0.0,True,6.0,2.0,10.0,4.0,True,False,1.0,18.44,Burnaby,300
2019/02/04 2:47:12 pm GMT-8,HRMG,female,24.0,160.0,66.0,1600.0,3750.0,2. SMALL COMPANY,True,400.0,3. DRIVE,440.0,100.0,0. RIGHT-HANDED,100.0,False,9.5,0.0,True,6.5,3.0,12.0,0.0,True,False,2.0,25.78,Burnaby,300
2019/02/04 2:47:32 pm GMT-8,HRMG,female,23.0,157.0,66.0,2000.0,3750.0,1. LARGE CORPORATION,True,400.0,4. CARPOOL,0.0,50.0,0. RIGHT-HANDED,55.0,False,9.5,0.0,True,6.5,31.5,30.0,0.0,True,True,1.0,26.78,Burnaby,300
2019/02/04 2:49:25 pm GMT-8,HRMG,male,29.0,170.0,81.0,2400.0,4000.0,2. SMALL COMPANY,False,1000.0,2. PUBLIC TRANSPORT,40.0,100.0,0. RIGHT-HANDED,95.0,False,10.56,4.0,False,7.0,1.5,40.0,10.0,True,True,1.0,28.03,Burnaby,300
2019/02/04 2:49:29 pm GMT-8,HRMG,female,35.0,157.0,64.0,3900.0,4500.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,300.0,3. DRIVE,60.0,80.0,0. RIGHT-HANDED,50.0,True,9.0,3.0,False,7.0,1.0,36.0,7.0,True,False,0.0,25.96,Burnaby,300
2019/02/04 2:58:02 pm GMT-8,HRMG,male,26.0,170.0,155.0,1.0,40.0,2. SMALL COMPANY,False,900.0,1. WALK,0.0,50.0,0. RIGHT-HANDED,68.0,False,7.0,2.0,False,6.0,20.0,24.0,0.0,True,True,1.0,53.63,Burnaby,300
2019/02/05 6:58:22 pm GMT-8,BMGT,female,21.0,1.68,58.0,0.0,4000.0,1. LARGE CORPORATION,True,2000.0,3. DRIVE,800.0,1000.0,1. LEFT-HANDED,65.0,False,5.0,,False,8.0,40.0,8.0,8.0,True,False,,205498.87,Richmond,400
2019/02/05 7:11:28 pm GMT-8,BMGT,female,24.0,161.0,52.1,0.0,4000.0,1. LARGE CORPORATION,False,1000.0,3. DRIVE,300.0,500.0,0. RIGHT-HANDED,60.0,False,9.06,0.0,False,8.0,14.0,7.0,20.0,True,True,0.0,20.1,Richmond,400
2019/02/05 7:22:05 pm GMT-8,BMGT,,22.0,165.0,109.0,0.0,2500.0,1. LARGE CORPORATION,False,1000.0,2. PUBLIC TRANSPORT,0.0,30.0,0. RIGHT-HANDED,50.0,True,9.25,0.0,True,9.0,20.0,30.0,0.0,True,False,3.0,40.04,Richmond,400
2019/02/06 3:29:26 pm GMT-8,BMGT,female,23.0,168.0,53.0,0.0,0.0,2. SMALL COMPANY,False,1000.0,2. PUBLIC TRANSPORT,50.0,300.0,0. RIGHT-HANDED,80.0,False,7.0,0.0,False,8.0,20.0,8.0,0.0,True,False,0.0,18.78,Richmond,400
2019/02/06 8:15:54 pm GMT-8,BMGT,male,21.0,181.0,70.0,2100.0,6666.0,1. LARGE CORPORATION,False,2100.0,2. PUBLIC TRANSPORT,30.0,30.0,0. RIGHT-HANDED,50.0,False,,1.0,False,8.0,2.0,40.0,20.0,True,False,1.0,21.37,Richmond,400
2019/02/06 10:23:29 pm GMT-8,BMGT,male,23.0,180.0,88.0,0.0,3000.0,2. SMALL COMPANY,False,1500.0,2. PUBLIC TRANSPORT,0.0,200.0,1. LEFT-HANDED,70.0,False,10.0,0.0,True,7.0,40.0,25.0,0.0,False,True,0.0,27.16,Richmond,400
2019/02/08 4:51:12 am GMT-8,BMGT,female,35.0,160.0,50.0,3000.0,3000.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,1500.0,2. PUBLIC TRANSPORT,130.0,200.0,0. RIGHT-HANDED,60.0,False,,,False,7.0,1.0,10.0,20.0,True,False,2.0,19.53,Richmond,400
2019/02/08 8:17:24 am GMT-8,BMGT,male,21.0,183.0,85.0,4400.0,6500.0,2. SMALL COMPANY,True,500.0,3. DRIVE,500.0,500.0,0. RIGHT-HANDED,120.0,False,12.0,10.0,True,7.0,1.0,30.0,30.0,True,True,2.0,25.38,Richmond,400
2019/02/08 8:23:35 am GMT-8,BMGT,male,30.0,178.0,75.0,3500.0,4500.0,1. LARGE CORPORATION,False,2000.0,3. DRIVE,250.0,80.0,0. RIGHT-HANDED,77.0,False,10.0,3.0,False,7.0,1.0,15.0,0.0,True,True,2.0,23.67,Richmond,400
2019/02/08 8:25:02 am GMT-8,BMGT,,23.0,195.0,110.0,5200.0,6000.0,4. OTHER,True,400.0,3. DRIVE,100.0,50.0,0. RIGHT-HANDED,85.0,False,12.2,0.0,True,5.0,2.0,20.0,8.0,False,False,0.5,28.93,Richmond,400
2019/02/08 8:36:24 am GMT-8,BMGT,male,26.0,175.0,67.0,0.0,70000.0,4. OTHER,True,200.0,3. DRIVE,100.0,20.0,0. RIGHT-HANDED,74.0,False,,0.0,False,7.0,1.0,35.0,0.0,True,False,1.0,21.88,Richmond,400
2019/02/08 8:37:16 am GMT-8,BMGT,male,23.0,71.0,111.0,3.0,,1. LARGE CORPORATION,True,400.0,3. DRIVE,300.0,200.0,0. RIGHT-HANDED,50.0,True,11.0,10.0,False,4.0,5.0,25.0,0.0,True,False,2.0,220.19,Richmond,400
2019/02/08 8:45:15 am GMT-8,BMGT,female,20.0,165.0,54.0,2500.0,4.0,1. LARGE CORPORATION,True,400.0,2. PUBLIC TRANSPORT,40.0,150.0,0. RIGHT-HANDED,50.0,False,,0.0,False,5.0,35.0,15.0,16.0,True,True,1.0,19.83,Richmond,400
2019/02/08 9:14:58 am GMT-8,BMGT,male,20.0,180.0,75.0,3800.0,5000.0,1. LARGE CORPORATION,True,350.0,3. DRIVE,120.0,350.0,0. RIGHT-HANDED,105.0,False,,0.0,False,5.0,6.0,28.0,24.0,True,False,0.5,23.15,Richmond,400
2019/02/08 10:10:53 am GMT-8,BMGT,female,20.0,154.0,120.0,0.0,50.0,1. LARGE CORPORATION,True,50.0,2. PUBLIC TRANSPORT,50.0,20.0,0. RIGHT-HANDED,50.0,False,9.0,0.0,False,7.0,15.0,10.0,0.0,True,False,1.0,50.6,Richmond,400
2019/02/08 10:18:10 am GMT-8,BMGT,male,19.0,175.0,63.0,0.0,50.0,1. LARGE CORPORATION,True,100.0,2. PUBLIC TRANSPORT,50.0,50.0,0. RIGHT-HANDED,100.0,False,10.0,0.0,False,8.0,10.0,5.0,0.0,True,False,0.0,20.57,Richmond,400
2019/02/08 10:30:28 am GMT-8,BMGT,female,23.0,175.0,70.0,3300.0,4000.0,1. LARGE CORPORATION,True,1500.0,3. DRIVE,50.0,20.0,0. RIGHT-HANDED,40.0,False,10.4,0.0,False,7.0,5.0,15.0,0.0,True,False,0.0,22.86,Richmond,400
2019/02/08 10:33:40 am GMT-8,BMGT,male,22.0,178.0,77.0,300.0,5000.0,1. LARGE CORPORATION,False,2000.0,2. PUBLIC TRANSPORT,50.0,50.0,2. AMBIDEXTROUS,50.0,False,25.0,0.0,False,8.0,30.0,4.0,8.0,True,False,1.0,24.3,Richmond,400
2019/02/08 10:34:23 am GMT-8,BMGT,male,29.0,185.0,98.0,0.0,60.0,2. SMALL COMPANY,False,2200.0,3. DRIVE,150.0,130.0,0. RIGHT-HANDED,70.0,False,,0.0,False,6.0,6.0,5.0,10.0,True,True,1.0,28.63,Richmond,400
2019/02/08 10:37:20 am GMT-8,BMGT,male,23.0,176.0,83.0,2500.0,5000.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,2000.0,3. DRIVE,1000.0,200.0,2. AMBIDEXTROUS,120.0,True,10.5,0.0,False,5.0,12.0,30.0,8.0,True,False,2.0,26.79,Richmond,400
2019/02/08 10:38:29 am GMT-8,BMGT,female,30.0,158.0,56.0,2600.0,3200.0,2. SMALL COMPANY,True,2000.0,2. PUBLIC TRANSPORT,40.0,600.0,0. RIGHT-HANDED,,False,14.0,4.0,True,6.5,10.0,14.0,3.0,True,True,0.0,22.43,Richmond,400
2019/02/08 10:40:15 am GMT-8,BMGT,,19.0,175.0,75.0,2500.0,6000.0,1. LARGE CORPORATION,True,500.0,2. PUBLIC TRANSPORT,40.0,100.0,0. RIGHT-HANDED,100.0,False,10.6,2.0,True,5.0,3.0,1.0,60.0,True,True,,24.49,Richmond,400
2019/02/08 10:40:39 am GMT-8,BMGT,female,24.0,165.0,52.0,3750.0,5000.0,1. LARGE CORPORATION,True,200.0,3. DRIVE,680.0,210.0,0. RIGHT-HANDED,85.0,False,10.25,0.0,False,8.0,3.0,25.0,0.0,True,False,0.0,19.1,Richmond,400
2019/02/08 10:42:24 am GMT-8,BMGT,male,46.0,1.78,90.0,10.0,5.0,1. LARGE CORPORATION,False,3.0,2. PUBLIC TRANSPORT,0.0,500.0,0. RIGHT-HANDED,320.0,True,10.2,3.0,False,7.0,0.0,10.0,0.0,True,True,3.0,284055.04,Richmond,400
2019/02/08 10:42:25 am GMT-8,BMGT,female,28.0,158.0,57.0,2800.0,4000.0,1. LARGE CORPORATION,True,500.0,2. PUBLIC TRANSPORT,0.0,100.0,0. RIGHT-HANDED,75.0,False,9.0,1.0,False,7.0,4.0,25.0,0.0,True,True,1.0,22.83,Richmond,400
2019/02/08 10:45:55 am GMT-8,BMGT,male,20.0,182.0,80.0,0.0,3750.0,2. SMALL COMPANY,True,300.0,3. DRIVE,100.0,100.0,0. RIGHT-HANDED,50.0,False,10.35,8.0,False,6.0,12.0,15.0,0.0,True,False,2.0,24.15,Richmond,400
2019/02/08 10:48:56 am GMT-8,BMGT,male,24.0,180.0,81.0,2560.0,3520.0,2. SMALL COMPANY,False,900.0,2. PUBLIC TRANSPORT,80.0,400.0,0. RIGHT-HANDED,80.0,False,10.5,15.0,True,5.5,,12.0,10.0,True,False,,25.0,Richmond,400
2019/02/08 10:50:48 am GMT-8,BMGT,female,23.0,170.0,69.0,2500.0,4500.0,4. OTHER,True,1500.0,3. DRIVE,200.0,100.0,2. AMBIDEXTROUS,90.0,False,9.6875,1.0,False,6.0,18.0,84.0,6.0,True,True,2.0,23.88,Richmond,400
2019/02/08 10:51:40 am GMT-8,BMGT,male,26.0,190.0,77.0,3000.0,6200.0,1. LARGE CORPORATION,True,450.0,3. DRIVE,160.0,40.0,0. RIGHT-HANDED,60.0,True,11.25,8.0,False,6.0,2.0,7.0,6.5,True,True,4.0,21.33,Richmond,400
2019/02/08 10:52:34 am GMT-8,BMGT,female,19.0,170.6,70.4,3800.0,4750.0,1. LARGE CORPORATION,True,150.0,3. DRIVE,380.0,,0. RIGHT-HANDED,0.0,False,9.8,3.0,True,8.0,3.0,30.0,16.0,True,True,1.0,24.19,Richmond,400
2019/02/08 10:54:38 am GMT-8,BMGT,male,19.0,188.0,69.0,2000.0,3500.0,2. SMALL COMPANY,True,0.0,3. DRIVE,150.0,150.0,0. RIGHT-HANDED,55.0,False,10.6,4.0,False,7.0,10.0,20.0,5.0,True,False,1.0,19.52,Richmond,400
2019/02/08 12:16:58 pm GMT-8,BMGT,female,19.0,168.0,62.3,0.0,3200.0,1. LARGE CORPORATION,False,1100.0,1. WALK,0.0,120.0,0. RIGHT-HANDED,45.0,True,7.5,3.0,True,6.0,,,0.0,True,True,0.0,22.07,Richmond,400
2019/02/08 12:39:22 pm GMT-8,BMGT,female,26.0,165.0,48.0,0.0,3000.0,1. LARGE CORPORATION,False,800.0,2. PUBLIC TRANSPORT,100.0,500.0,0. RIGHT-HANDED,48.0,True,,,True,8.0,22.0,60.0,0.0,True,False,0.0,17.63,Richmond,400
2019/02/11 11:36:09 am GMT-8,HRMG,female,27.0,175.0,74.0,3600.0,4500.0,4. OTHER,False,,5. OTHER,10.0,10.0,0. RIGHT-HANDED,85.0,False,,6.0,False,8.0,3.0,6.0,0.0,True,False,2.0,24.16,Burnaby,300
2019/02/14 8:22:04 pm GMT-8,BMGT,female,24.0,162.0,99.0,0.0,5000.0,1. LARGE CORPORATION,False,12000.0,3. DRIVE,500.0,3000.0,0. RIGHT-HANDED,140.0,True,40.0,0.0,False,7.0,3.0,5.0,0.0,True,False,0.0,37.72,Richmond,400
2019/02/22 9:07:22 am GMT-8,BMGT,male,20.0,180.0,70.0,2500.0,4500.0,3. NON-PROFIT OR GOVERNMENT AGENCY,True,0.0,3. DRIVE,100.0,100.0,0. RIGHT-HANDED,80.0,False,10.5,1.0,False,7.0,4.0,12.0,0.0,True,False,1.0,21.6,Richmond,400
2019/09/09 5:01:07 pm GMT-7,BABI,female,33.0,167.0,70.0,4000.0,4000.0,1. LARGE CORPORATION,False,2500.0,2. PUBLIC TRANSPORT,70.0,250.0,0. RIGHT-HANDED,120.0,True,9.68,0.0,False,7.0,1.0,0.0,40.0,False,True,0.0,25.1,Vancouver,300
2019/09/09 7:14:35 pm GMT-7,BABI,female,26.0,160.0,50.0,5200.0,,1. LARGE CORPORATION,True,1000.0,2. PUBLIC TRANSPORT,100.0,500.0,0. RIGHT-HANDED,100.0,False,,20.0,False,7.0,15.0,2.0,40.0,True,False,0.0,19.53,Vancouver,300
2019/09/09 7:14:53 pm GMT-7,BABI,male,29.0,180.0,65.0,4500.0,7000.0,1. LARGE CORPORATION,True,1000.0,3. DRIVE,1000.0,500.0,0. RIGHT-HANDED,50.0,False,10.0,0.0,False,7.0,5.0,10.0,40.0,True,True,3.0,20.06,Vancouver,300
2019/09/09 7:15:34 pm GMT-7,BABI,male,22.0,175.0,59.0,2600.0,3000.0,1. LARGE CORPORATION,True,150.0,3. DRIVE,10.0,300.0,0. RIGHT-HANDED,40.0,False,,3.0,False,8.0,21.0,2.0,40.0,True,False,3.0,19.27,Vancouver,300
2019/09/09 7:15:42 pm GMT-7,BABI,female,27.0,166.0,70.0,1600.0,2300.0,3. NON-PROFIT OR GOVERNMENT AGENCY,True,200.0,2. PUBLIC TRANSPORT,60.0,70.0,0. RIGHT-HANDED,45.0,False,11.0,0.0,False,7.0,10.0,0.0,40.0,True,False,3.0,25.4,Vancouver,300
2019/09/09 7:15:54 pm GMT-7,BABI,male,29.0,171.0,64.0,1600.0,2000.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,1800.0,2. PUBLIC TRANSPORT,40.0,100.0,1. LEFT-HANDED,72.0,False,,3.0,True,7.0,5.0,,50.0,True,False,3.0,21.89,Vancouver,300
2019/09/09 7:15:58 pm GMT-7,BABI,female,25.0,165.0,60.0,5000.0,5500.0,2. SMALL COMPANY,False,2000.0,1. WALK,0.0,100.0,0. RIGHT-HANDED,50.0,False,9.0,2.0,True,8.0,5.0,0.0,40.0,True,False,4.0,22.04,Vancouver,300
2019/09/09 7:16:01 pm GMT-7,BABI,male,27.0,180.0,70.0,0.0,5000.0,2. SMALL COMPANY,False,,1. WALK,0.0,1000.0,0. RIGHT-HANDED,90.0,False,,10.0,False,7.0,1.0,10.0,40.0,True,True,0.0,21.6,Vancouver,300
2019/09/09 7:16:04 pm GMT-7,BABI,male,24.0,175.0,108.0,52000.0,4500.0,3. NON-PROFIT OR GOVERNMENT AGENCY,True,400.0,2. PUBLIC TRANSPORT,30.0,50.0,0. RIGHT-HANDED,55.0,False,10.0,0.0,False,5.0,50.0,0.0,35.0,True,True,100.0,35.27,Vancouver,300
2019/09/09 7:16:10 pm GMT-7,BABI,male,34.0,191.0,113.0,8000.0,8000.0,1. LARGE CORPORATION,True,600.0,3. DRIVE,50.0,200.0,0. RIGHT-HANDED,70.0,False,34.5,0.0,False,8.0,1.0,5.0,37.5,True,True,1.0,30.98,Vancouver,300
2019/09/09 7:16:23 pm GMT-7,BABI,female,26.0,171.0,60.0,5000.0,6000.0,1. LARGE CORPORATION,False,500.0,2. PUBLIC TRANSPORT,140.0,500.0,0. RIGHT-HANDED,70.0,False,9.6,10.0,False,7.0,5.0,5.0,5.0,True,True,1.0,20.52,Vancouver,300
2019/09/09 7:17:03 pm GMT-7,BABI,male,28.0,178.0,86.0,4000.0,5000.0,2. SMALL COMPANY,False,1200.0,2. PUBLIC TRANSPORT,40.0,300.0,0. RIGHT-HANDED,50.0,False,13.0,5.0,False,7.0,7.0,10.0,40.0,True,True,2.0,27.14,Vancouver,300
2019/09/09 7:17:05 pm GMT-7,BABI,male,40.0,150.0,70.0,4000.0,8000.0,2. SMALL COMPANY,False,1800.0,2. PUBLIC TRANSPORT,100.0,10.0,2. AMBIDEXTROUS,40.0,True,10.0,2.0,True,8.0,2.0,0.0,30.0,True,True,1.0,31.11,Vancouver,300
2019/09/09 7:17:22 pm GMT-7,BABI,male,32.0,180.0,86.0,2800.0,5500.0,2. SMALL COMPANY,False,775.0,2. PUBLIC TRANSPORT,,30.0,0. RIGHT-HANDED,65.0,False,11.0,16.0,True,7.0,2.0,0.0,14.0,False,True,1.0,26.54,Vancouver,300
2019/09/09 7:17:41 pm GMT-7,BABI,male,24.0,168.0,72.0,4400.0,6000.0,2. SMALL COMPANY,False,1800.0,2. PUBLIC TRANSPORT,140.0,600.0,0. RIGHT-HANDED,64.0,False,10.43,12.0,False,8.0,14.0,14.0,40.0,True,False,1.5,25.51,Vancouver,300
2019/09/09 7:17:48 pm GMT-7,BABI,female,35.0,164.0,64.0,60000.0,4000.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,4000.0,3. DRIVE,65.0,500.0,0. RIGHT-HANDED,72.0,False,9.6,,False,7.0,2.0,0.0,35.0,True,True,0.5,23.8,Vancouver,300
2019/09/09 7:17:55 pm GMT-7,BABI,female,26.0,164.0,64.0,3300.0,4000.0,2. SMALL COMPANY,False,1600.0,2. PUBLIC TRANSPORT,200.0,400.0,0. RIGHT-HANDED,60.0,False,9.0,10.0,True,6.0,8.0,4.0,37.5,False,True,2.0,23.8,Vancouver,300
2019/09/09 7:18:59 pm GMT-7,BABI,male,42.0,178.0,68.0,8000.0,10000.0,3. NON-PROFIT OR GOVERNMENT AGENCY,False,7000.0,3. DRIVE,50.0,200.0,0. RIGHT-HANDED,50.0,False,9.0,0.0,False,7.0,2.0,2.0,40.0,True,True,2.0,21.46,Vancouver,300
2019/09/09 9:01:44 pm GMT-7,BABI,female,27.0,155.0,46.0,3038.0,5000.0,1. LARGE CORPORATION,False,2500.0,3. DRIVE,200.0,200.0,0. RIGHT-HANDED,75.0,False,8.75,1.0,False,8.0,10.0,8.0,40.0,True,False,1.0,19.15,Vancouver,300
